ballnumber,inningno,over,outcome,batter,bowler,comment
87,1,13.6,0,Ben S,Ravi Bishnoi,"Ravi Bishnoi to Ben Stokes, no run,"
88,1,14.1,1,Moeen Ali,Avesh Khan,"Avesh Khan to Moeen Ali, 1 run,"
89,1,14.2,0,Ben S,Avesh Khan,"Avesh Khan to Ben Stokes, no run,"
90,1,14.3,1,Ben S,Avesh Khan,"Avesh Khan to Ben Stokes, 1 run,"
91,1,14.4,4,Moeen Ali,Avesh Khan,"Avesh Khan to Moeen Ali, Four,"
92,1,14.5,4,Moeen Ali,Avesh Khan,"Avesh Khan to Moeen Ali, Four,"
93,1,14.6,4,Moeen Ali,Avesh Khan,"Avesh Khan to Moeen Ali, Four,"
94,1,15.1,1wd,Ben S,Ravi Bishnoi,"Ravi Bishnoi to Ben Stokes, 1 wide,"
95,1,15.1,1,Ben S,Ravi Bishnoi,"Ravi Bishnoi to Ben Stokes, 1 run,"
96,1,15.2,w,Moeen Ali,Ravi Bishnoi,"Ravi Bishnoi to Moeen Ali, no run,                           Wicket - st Nicholas Pooran b Ravi Bishnoi batsmen out 19(13)"
97,1,15.3,0,Ambati Rayudu,Ravi Bishnoi,"Ravi Bishnoi to Ambati Rayudu, no run,"
98,1,15.4,0,Ambati Rayudu,Ravi Bishnoi,"Ravi Bishnoi to Ambati Rayudu, no run,"
99,1,15.5,4,Ambati Rayudu,Ravi Bishnoi,"Ravi Bishnoi to Ambati Rayudu, Four,"
100,1,15.6,0,Ambati Rayudu,Ravi Bishnoi,"Ravi Bishnoi to Ambati Rayudu, no run,"
101,1,16.1,1,Ben S,Avesh Khan,"Avesh Khan to Ben Stokes, 1 run,"
102,1,16.2,1,Ambati Rayudu,Avesh Khan,"Avesh Khan to Ambati Rayudu, 1 run,"
103,1,16.3,1,Ben S,Avesh Khan,"Avesh Khan to Ben Stokes, 1 run,"
104,1,16.4,1,Ambati Rayudu,Avesh Khan,"Avesh Khan to Ambati Rayudu, 1 run,"
105,1,16.5,4,Ben S,Avesh Khan,"Avesh Khan to Ben Stokes, Four,"
106,1,16.6,w,Ben S,Avesh Khan,"Avesh Khan to Ben Stokes, no run,                           Wicket - c YS Thakur b Avesh Khan batsmen out 8(8)"
107,1,17.1,6,Ambati Rayudu,Mark Wood,"Mark Wood to Ambati Rayudu, Six,"
108,1,17.2,1,Ambati Rayudu,Mark Wood,"Mark Wood to Ambati Rayudu, 1 run,"
109,1,17.3,1lb,Ravindra Jadeja,Mark Wood,"Mark Wood to Ravindra Jadeja, 1 leg bye,"
110,1,17.4,6,Ambati Rayudu,Mark Wood,"Mark Wood to Ambati Rayudu, Six,"
111,1,17.5,1,Ambati Rayudu,Mark Wood,"Mark Wood to Ambati Rayudu, 1 run,"
112,1,17.6,1lb,Ravindra Jadeja,Mark Wood,"Mark Wood to Ravindra Jadeja, 1 leg bye,"
113,1,18.1,1,Ravindra Jadeja,Yash Thakur,"Yash Thakur to Ravindra Jadeja, 1 run,"
114,1,18.2,1,Ambati Rayudu,Yash Thakur,"Yash Thakur to Ambati Rayudu, 1 run,"
115,1,18.3,1,Ravindra Jadeja,Yash Thakur,"Yash Thakur to Ravindra Jadeja, 1 run,"
116,1,18.4,4,Ambati Rayudu,Yash Thakur,"Yash Thakur to Ambati Rayudu, Four,"
117,1,18.5,1,Ambati Rayudu,Yash Thakur,"Yash Thakur to Ambati Rayudu, 1 run,"
118,1,18.6,1,Ravindra Jadeja,Yash Thakur,"Yash Thakur to Ravindra Jadeja, 1 run,"
119,1,19.1,w,Ravindra Jadeja,Mark Wood,"Mark Wood to Ravindra Jadeja, no run,                           Wicket - c Ravi Bishnoi b Mark Wood batsmen out 3(6)"
120,1,19.2,6,MS Dhoni,Mark Wood,"Mark Wood to MS Dhoni, Six,"
121,1,19.3,6,MS Dhoni,Mark Wood,"Mark Wood to MS Dhoni, Six,"
122,1,19.4,w,MS Dhoni,Mark Wood,"Mark Wood to MS Dhoni, no run,                           Wicket - c Ravi Bishnoi b Mark Wood batsmen out 12(3)"
123,1,19.5,1,Mitchell Santner,Mark Wood,"Mark Wood to Mitchell Santner, 1 run,"
124,1,19.6,1,Ambati Rayudu,Mark Wood,"Mark Wood to Ambati Rayudu, 1 run,"
1,2,0.1,0,KL Rahul,Deepak Chahar,"Deepak Chahar to KL Rahul, no run,"
2,2,0.2,0,KL Rahul,Deepak Chahar,"Deepak Chahar to KL Rahul, no run,"
3,2,0.3,2,KL Rahul,Deepak Chahar,"Deepak Chahar to KL Rahul, 2 runs,"
4,2,0.4,4,KL Rahul,Deepak Chahar,"Deepak Chahar to KL Rahul, Four,"
5,2,0.5,1,KL Rahul,Deepak Chahar,"Deepak Chahar to KL Rahul, 1 run,"
6,2,0.6,0,Kyle Mayers,Deepak Chahar,"Deepak Chahar to Kyle Mayers, no run,"
7,2,1.1,2,kes,Ben S,"Ben Stokes to KL Rahul, 2 runs,"
8,2,1.2,1,kes,Ben S,"Ben Stokes to KL Rahul, 1 run,"
9,2,1.3,4,kes,Ben S,"Ben Stokes to Kyle Mayers, Four,"
10,2,1.4,4,kes,Ben S,"Ben Stokes to Kyle Mayers, Four,"
11,2,1.5,6,kes,Ben S,"Ben Stokes to Kyle Mayers, Six,"
12,2,1.6,1,kes,Ben S,"Ben Stokes to Kyle Mayers, 1 run,"
13,2,2.1,0,Kyle Mayers,Deepak Chahar,"Deepak Chahar to Kyle Mayers, no run,"
14,2,2.2,4,Kyle Mayers,Deepak Chahar,"Deepak Chahar to Kyle Mayers, Four,"
15,2,2.3,0,Kyle Mayers,Deepak Chahar,"Deepak Chahar to Kyle Mayers, no run,"
16,2,2.4,1wd,Kyle Mayers,Deepak Chahar,"Deepak Chahar to Kyle Mayers, 1 wide,"
17,2,2.4,4,Kyle Mayers,Deepak Chahar,"Deepak Chahar to Kyle Mayers, Four,"
18,2,2.5,4,Kyle Mayers,Deepak Chahar,"Deepak Chahar to Kyle Mayers, Four,"
19,2,2.6,0,Kyle Mayers,Deepak Chahar,"Deepak Chahar to Kyle Mayers, no run,"
20,2,3.1,0,KL Rahul,Tushar Deshpande,"Tushar Deshpande to KL Rahul, no run,"
21,2,3.2,1,KL Rahul,Tushar Deshpande,"Tushar Deshpande to KL Rahul, 1 run,"
22,2,3.3,2,Kyle Mayers,Tushar Deshpande,"Tushar Deshpande to Kyle Mayers, 2 runs,"
23,2,3.4,1nb,Kyle Mayers,Tushar Deshpande,"Tushar Deshpande to Kyle Mayers, 1 no ball,"
24,2,3.4,1wd,Kyle Mayers,Tushar Deshpande,"Tushar Deshpande to Kyle Mayers, 1 wide,"
25,2,3.4,1nb,Kyle Mayers,Tushar Deshpande,"Tushar Deshpande to Kyle Mayers, 1 no ball,"
26,2,3.4,1wd,Kyle Mayers,Tushar Deshpande,"Tushar Deshpande to Kyle Mayers, 1 wide,"
27,2,3.4,4,Kyle Mayers,Tushar Deshpande,"Tushar Deshpande to Kyle Mayers, Four,"
28,2,3.5,1wd,Kyle Mayers,Tushar Deshpande,"Tushar Deshpande to Kyle Mayers, 1 wide,"
29,2,3.5,6,Kyle Mayers,Tushar Deshpande,"Tushar Deshpande to Kyle Mayers, Six,"
30,2,3.6,0,Kyle Mayers,Tushar Deshpande,"Tushar Deshpande to Kyle Mayers, no run,"
31,2,4.1,2,KL Rahul,Deepak Chahar,"Deepak Chahar to KL Rahul, 2 runs,"
32,2,4.2,1,KL Rahul,Deepak Chahar,"Deepak Chahar to KL Rahul, 1 run,"
33,2,4.3,4,Kyle Mayers,Deepak Chahar,"Deepak Chahar to Kyle Mayers, Four,"
34,2,4.4,1wd,Kyle Mayers,Deepak Chahar,"Deepak Chahar to Kyle Mayers, 1 wide,"
35,2,4.4,4,Kyle Mayers,Deepak Chahar,"Deepak Chahar to Kyle Mayers, Four,"
36,2,4.5,1,Kyle Mayers,Deepak Chahar,"Deepak Chahar to Kyle Mayers, 1 run,"
37,2,4.6,4,KL Rahul,Deepak Chahar,"Deepak Chahar to KL Rahul, Four,"
38,2,5.1,5,Kyle Mayers,Moeen Ali,"Moeen Ali to Kyle Mayers, 5 runs,"
39,2,5.2,1,KL Rahul,Moeen Ali,"Moeen Ali to KL Rahul, 1 run,"
40,2,5.3,w,Kyle Mayers,Moeen Ali,"Moeen Ali to Kyle Mayers, no run,                           Wicket - c Devon Conway b Moeen Ali batsmen out 53(22)"
41,2,5.4,0,Deepak Hooda,Moeen Ali,"Moeen Ali to Deepak Hooda, no run,"
42,2,5.5,0,Deepak Hooda,Moeen Ali,"Moeen Ali to Deepak Hooda, no run,"
43,2,5.6,1,Deepak Hooda,Moeen Ali,"Moeen Ali to Deepak Hooda, 1 run,"
44,2,6.1,1,Deepak Hooda,Mitchell Santner,"Mitchell Santner to Deepak Hooda, 1 run,"
45,2,6.2,0,KL Rahul,Mitchell Santner,"Mitchell Santner to KL Rahul, no run,"
46,2,6.3,0,KL Rahul,Mitchell Santner,"Mitchell Santner to KL Rahul, no run,"
47,2,6.4,1,KL Rahul,Mitchell Santner,"Mitchell Santner to KL Rahul, 1 run,"
48,2,6.5,0,Deepak Hooda,Mitchell Santner,"Mitchell Santner to Deepak Hooda, no run,"
49,2,6.6,w,Deepak Hooda,Mitchell Santner,"Mitchell Santner to Deepak Hooda, no run,                           Wicket - c Ben Stokes b Mitchell Santner batsmen out 2(6)"
50,2,7.1,0,KL Rahul,Moeen Ali,"Moeen Ali to KL Rahul, no run,"
51,2,7.2,w,KL Rahul,Moeen Ali,"Moeen Ali to KL Rahul, no run,                           Wicket - c RD Gaikwad b Moeen Ali batsmen out 20(18)"
52,2,7.3,1,Marcus S,Moeen Ali,"Moeen Ali to Marcus Stoinis, 1 run,"
53,2,7.4,0,Krunal Pandya,Moeen Ali,"Moeen Ali to Krunal Pandya, no run,"
54,2,7.5,0,Krunal Pandya,Moeen Ali,"Moeen Ali to Krunal Pandya, no run,"
55,2,7.6,1,Krunal Pandya,Moeen Ali,"Moeen Ali to Krunal Pandya, 1 run,"
56,2,8.1,1,Krunal Pandya,Mitchell Santner,"Mitchell Santner to Krunal Pandya, 1 run,"
57,2,8.2,1,Marcus S,Mitchell Santner,"Mitchell Santner to Marcus Stoinis, 1 run,"
58,2,8.3,6,Krunal Pandya,Mitchell Santner,"Mitchell Santner to Krunal Pandya, Six,"
59,2,8.4,1lb,Krunal Pandya,Mitchell Santner,"Mitchell Santner to Krunal Pandya, 1 leg bye,"
60,2,8.5,2,Marcus S,Mitchell Santner,"Mitchell Santner to Marcus Stoinis, 2 runs,"
61,2,8.6,1,Marcus S,Mitchell Santner,"Mitchell Santner to Marcus Stoinis, 1 run,"
62,2,9.1,6,Marcus S,Moeen Ali,"Moeen Ali to Marcus Stoinis, Six,"
63,2,9.2,1,Marcus S,Moeen Ali,"Moeen Ali to Marcus Stoinis, 1 run,"
64,2,9.3,1,Krunal Pandya,Moeen Ali,"Moeen Ali to Krunal Pandya, 1 run,"
65,2,9.4,1,Marcus S,Moeen Ali,"Moeen Ali to Marcus Stoinis, 1 run,"
66,2,9.5,0,Krunal Pandya,Moeen Ali,"Moeen Ali to Krunal Pandya, no run,"
67,2,9.6,w,Krunal Pandya,Moeen Ali,"Moeen Ali to Krunal Pandya, no run,                           Wicket - c RA Jadeja b Moeen Ali batsmen out 9(9)"
68,2,10.1,0,Marcus S,Mitchell Santner,"Mitchell Santner to Marcus Stoinis, no run,"
69,2,10.2,1,Marcus S,Mitchell Santner,"Mitchell Santner to Marcus Stoinis, 1 run,"
70,2,10.3,1,Nicholas Pooran,Mitchell Santner,"Mitchell Santner to Nicholas Pooran, 1 run,"
71,2,10.4,1,Marcus S,Mitchell Santner,"Mitchell Santner to Marcus Stoinis, 1 run,"
72,2,10.5,1,Nicholas Pooran,Mitchell Santner,"Mitchell Santner to Nicholas Pooran, 1 run,"
73,2,10.6,1,Marcus S,Mitchell Santner,"Mitchell Santner to Marcus Stoinis, 1 run,"
74,2,11.1,1,Marcus S,Rajvardhan Hangargekar,"Rajvardhan Hangargekar to Marcus Stoinis, 1 run,"
75,2,11.2,0,Nicholas Pooran,Rajvardhan Hangargekar,"Rajvardhan Hangargekar to Nicholas Pooran, no run,"
76,2,11.3,6,Nicholas Pooran,Rajvardhan Hangargekar,"Rajvardhan Hangargekar to Nicholas Pooran, Six,"
77,2,11.4,4,Nicholas Pooran,Rajvardhan Hangargekar,"Rajvardhan Hangargekar to Nicholas Pooran, Four,"
78,2,11.5,4,Nicholas Pooran,Rajvardhan Hangargekar,"Rajvardhan Hangargekar to Nicholas Pooran, Four,"
79,2,11.6,0,Nicholas Pooran,Rajvardhan Hangargekar,"Rajvardhan Hangargekar to Nicholas Pooran, no run,"
80,2,12.1,1,Marcus S,Mitchell Santner,"Mitchell Santner to Marcus Stoinis, 1 run,"
81,2,12.2,1,Nicholas Pooran,Mitchell Santner,"Mitchell Santner to Nicholas Pooran, 1 run,"
82,2,12.3,0,Marcus S,Mitchell Santner,"Mitchell Santner to Marcus Stoinis, no run,"
83,2,12.4,0,Marcus S,Mitchell Santner,"Mitchell Santner to Marcus Stoinis, no run,"
84,2,12.5,1,Marcus S,Mitchell Santner,"Mitchell Santner to Marcus Stoinis, 1 run,"
85,2,12.6,0,Nicholas Pooran,Mitchell Santner,"Mitchell Santner to Nicholas Pooran, no run,"
86,2,13.1,2,Marcus S,Moeen Ali,"Moeen Ali to Marcus Stoinis, 2 runs,"
87,2,13.2,w,Marcus S,Moeen Ali,"Moeen Ali to Marcus Stoinis, no run,                           Wicket - b Moeen Ali batsmen out 21(18)"
88,2,13.3,2,Ayush Badoni,Moeen Ali,"Moeen Ali to Ayush Badoni, 2 runs,"
89,2,13.4,1wd,Ayush Badoni,Moeen Ali,"Moeen Ali to Ayush Badoni, 1 wide,"
90,2,13.4,1,Ayush Badoni,Moeen Ali,"Moeen Ali to Ayush Badoni, 1 run,"
91,2,13.5,1,Nicholas Pooran,Moeen Ali,"Moeen Ali to Nicholas Pooran, 1 run,"
92,2,13.6,1,Ayush Badoni,Moeen Ali,"Moeen Ali to Ayush Badoni, 1 run,"
93,2,14.1,1,Ayush Badoni,Ravindra Jadeja,"Ravindra Jadeja to Ayush Badoni, 1 run,"
94,2,14.2,0,Nicholas Pooran,Ravindra Jadeja,"Ravindra Jadeja to Nicholas Pooran, no run,"
95,2,14.3,6,Nicholas Pooran,Ravindra Jadeja,"Ravindra Jadeja to Nicholas Pooran, Six,"
96,2,14.4,0,Nicholas Pooran,Ravindra Jadeja,"Ravindra Jadeja to Nicholas Pooran, no run,"
97,2,14.5,6,Nicholas Pooran,Ravindra Jadeja,"Ravindra Jadeja to Nicholas Pooran, Six,"
98,2,14.6,1,Nicholas Pooran,Ravindra Jadeja,"Ravindra Jadeja to Nicholas Pooran, 1 run,"
99,2,15.1,0,Nicholas Pooran,Tushar Deshpande,"Tushar Deshpande to Nicholas Pooran, no run,"
100,2,15.2,1,Nicholas Pooran,Tushar Deshpande,"Tushar Deshpande to Nicholas Pooran, 1 run,"
101,2,15.3,2,Ayush Badoni,Tushar Deshpande,"Tushar Deshpande to Ayush Badoni, 2 runs,"
102,2,15.4,2,Ayush Badoni,Tushar Deshpande,"Tushar Deshpande to Ayush Badoni, 2 runs,"
103,2,15.5,1,Ayush Badoni,Tushar Deshpande,"Tushar Deshpande to Ayush Badoni, 1 run,"
104,2,15.6,w,Nicholas Pooran,Tushar Deshpande,"Tushar Deshpande to Nicholas Pooran, no run,                           Wicket - c Ben Stokes b TU Deshpande batsmen out 32(18)"
105,2,16.1,1,Ayush Badoni,Deepak Chahar,"Deepak Chahar to Ayush Badoni, 1 run,"
106,2,16.2,2,Krishnappa Gowtham,Deepak Chahar,"Deepak Chahar to Krishnappa Gowtham, 2 runs,"
107,2,16.3,1wd,Krishnappa Gowtham,Deepak Chahar,"Deepak Chahar to Krishnappa Gowtham, 1 wide,"
108,2,16.3,1wd,Krishnappa Gowtham,Deepak Chahar,"Deepak Chahar to Krishnappa Gowtham, 1 wide,"
109,2,16.3,1wd,Krishnappa Gowtham,Deepak Chahar,"Deepak Chahar to Krishnappa Gowtham, 1 wide,"
110,2,16.3,6,Krishnappa Gowtham,Deepak Chahar,"Deepak Chahar to Krishnappa Gowtham, Six,"
111,2,16.4,2,Krishnappa Gowtham,Deepak Chahar,"Deepak Chahar to Krishnappa Gowtham, 2 runs,"
112,2,16.5,2,Krishnappa Gowtham,Deepak Chahar,"Deepak Chahar to Krishnappa Gowtham, 2 runs,"
113,2,16.6,2,Krishnappa Gowtham,Deepak Chahar,"Deepak Chahar to Krishnappa Gowtham, 2 runs,"
114,2,17.1,1,Ayush Badoni,Tushar Deshpande,"Tushar Deshpande to Ayush Badoni, 1 run,"
115,2,17.2,1,Krishnappa Gowtham,Tushar Deshpande,"Tushar Deshpande to Krishnappa Gowtham, 1 run,"
116,2,17.3,2,Ayush Badoni,Tushar Deshpande,"Tushar Deshpande to Ayush Badoni, 2 runs,"
117,2,17.4,1,Ayush Badoni,Tushar Deshpande,"Tushar Deshpande to Ayush Badoni, 1 run,"
118,2,17.5,1,Krishnappa Gowtham,Tushar Deshpande,"Tushar Deshpande to Krishnappa Gowtham, 1 run,"
119,2,17.6,1,Ayush Badoni,Tushar Deshpande,"Tushar Deshpande to Ayush Badoni, 1 run,"
120,2,18.1,1,Ayush Badoni,Rajvardhan Hangargekar,"Rajvardhan Hangargekar to Ayush Badoni, 1 run,"
121,2,18.2,1wd,Krishnappa Gowtham,Rajvardhan Hangargekar,"Rajvardhan Hangargekar to Krishnappa Gowtham, 1 wide,"
122,2,18.2,0,Krishnappa Gowtham,Rajvardhan Hangargekar,"Rajvardhan Hangargekar to Krishnappa Gowtham, no run,"
123,2,18.3,1wd,Krishnappa Gowtham,Rajvardhan Hangargekar,"Rajvardhan Hangargekar to Krishnappa Gowtham, 1 wide,"
124,2,18.3,0,Krishnappa Gowtham,Rajvardhan Hangargekar,"Rajvardhan Hangargekar to Krishnappa Gowtham, no run,"
125,2,18.4,1wd,Krishnappa Gowtham,Rajvardhan Hangargekar,"Rajvardhan Hangargekar to Krishnappa Gowtham, 1 wide,"
126,2,18.4,1,Krishnappa Gowtham,Rajvardhan Hangargekar,"Rajvardhan Hangargekar to Krishnappa Gowtham, 1 run,"
127,2,18.5,2,Ayush Badoni,Rajvardhan Hangargekar,"Rajvardhan Hangargekar to Ayush Badoni, 2 runs,"
128,2,18.6,2,Ayush Badoni,Rajvardhan Hangargekar,"Rajvardhan Hangargekar to Ayush Badoni, 2 runs,"
129,2,19.1,1wd,Krishnappa Gowtham,Tushar Deshpande,"Tushar Deshpande to Krishnappa Gowtham, 1 wide,"
130,2,19.1,2nb,Krishnappa Gowtham,Tushar Deshpande,"Tushar Deshpande to Krishnappa Gowtham, 2 no ball,"
131,2,19.1,2,Ayush Badoni,Tushar Deshpande,"Tushar Deshpande to Ayush Badoni, 2 runs,"
132,2,19.2,0,Ayush Badoni,Tushar Deshpande,"Tushar Deshpande to Ayush Badoni, no run,"
133,2,19.3,w,Ayush Badoni,Tushar Deshpande,"Tushar Deshpande to Ayush Badoni, no run,                           Wicket - c MS Dhoni b TU Deshpande batsmen out 23(18)"
134,2,19.4,0,Mark Wood,Tushar Deshpande,"Tushar Deshpande to Mark Wood, no run,"
135,2,19.5,4,Mark Wood,Tushar Deshpande,"Tushar Deshpande to Mark Wood, Four,"
136,2,19.6,6,Mark Wood,Tushar Deshpande,"Tushar Deshpande to Mark Wood, Six,"
1,1,0.1,0,Devon Conway,Mohammed Shami,"Mohammed Shami to Devon Conway, no run,"
2,1,0.2,1lb,Devon Conway,Mohammed Shami,"Mohammed Shami to Devon Conway, 1 leg bye,"
3,1,0.3,0,Ruturaj Gaikwad,Mohammed Shami,"Mohammed Shami to Ruturaj Gaikwad, no run,"
4,1,0.4,1,Ruturaj Gaikwad,Mohammed Shami,"Mohammed Shami to Ruturaj Gaikwad, 1 run,"
5,1,0.5,0,Devon Conway,Mohammed Shami,"Mohammed Shami to Devon Conway, no run,"
6,1,0.6,0,Devon Conway,Mohammed Shami,"Mohammed Shami to Devon Conway, no run,"
7,1,1.1,4,Ruturaj Gaikwad,Hardik Pandya,"Hardik Pandya to Ruturaj Gaikwad, Four,"
8,1,1.2,0,Ruturaj Gaikwad,Hardik Pandya,"Hardik Pandya to Ruturaj Gaikwad, no run,"
9,1,1.3,4,Ruturaj Gaikwad,Hardik Pandya,"Hardik Pandya to Ruturaj Gaikwad, Four,"
10,1,1.4,1,Ruturaj Gaikwad,Hardik Pandya,"Hardik Pandya to Ruturaj Gaikwad, 1 run,"
11,1,1.5,1,Devon Conway,Hardik Pandya,"Hardik Pandya to Devon Conway, 1 run,"
12,1,1.6,1,Ruturaj Gaikwad,Hardik Pandya,"Hardik Pandya to Ruturaj Gaikwad, 1 run,"
13,1,2.1,1,Ruturaj Gaikwad,Mohammed Shami,"Mohammed Shami to Ruturaj Gaikwad, 1 run,"
14,1,2.2,w,Devon Conway,Mohammed Shami,"Mohammed Shami to Devon Conway, no run,                           Wicket - b M Shami batsmen out 1(6)"
15,1,2.3,0,Moeen Ali,Mohammed Shami,"Mohammed Shami to Moeen Ali, no run,"
16,1,2.4,0,Moeen Ali,Mohammed Shami,"Mohammed Shami to Moeen Ali, no run,"
17,1,2.5,0,Moeen Ali,Mohammed Shami,"Mohammed Shami to Moeen Ali, no run,"
18,1,2.6,0,Moeen Ali,Mohammed Shami,"Mohammed Shami to Moeen Ali, no run,"
19,1,3.1,6,Ruturaj Gaikwad,Josh Little,"Josh Little to Ruturaj Gaikwad, Six,"
20,1,3.2,4,Ruturaj Gaikwad,Josh Little,"Josh Little to Ruturaj Gaikwad, Four,"
21,1,3.3,1,Ruturaj Gaikwad,Josh Little,"Josh Little to Ruturaj Gaikwad, 1 run,"
22,1,3.4,0,Moeen Ali,Josh Little,"Josh Little to Moeen Ali, no run,"
23,1,3.5,4,Moeen Ali,Josh Little,"Josh Little to Moeen Ali, Four,"
24,1,3.6,0,Moeen Ali,Josh Little,"Josh Little to Moeen Ali, no run,"
25,1,4.1,0,Ruturaj Gaikwad,Mohammed Shami,"Mohammed Shami to Ruturaj Gaikwad, no run,"
26,1,4.2,1,Ruturaj Gaikwad,Mohammed Shami,"Mohammed Shami to Ruturaj Gaikwad, 1 run,"
27,1,4.3,4,Moeen Ali,Mohammed Shami,"Mohammed Shami to Moeen Ali, Four,"
28,1,4.4,1nb,Moeen Ali,Mohammed Shami,"Mohammed Shami to Moeen Ali, 1 no ball,"
29,1,4.4,6,Moeen Ali,Mohammed Shami,"Mohammed Shami to Moeen Ali, Six,"
30,1,4.5,4,Moeen Ali,Mohammed Shami,"Mohammed Shami to Moeen Ali, Four,"
31,1,4.6,1,Moeen Ali,Mohammed Shami,"Mohammed Shami to Moeen Ali, 1 run,"
32,1,5.1,0,Moeen Ali,Rashid Khan,"Rashid Khan to Moeen Ali, no run,"
33,1,5.2,0,Moeen Ali,Rashid Khan,"Rashid Khan to Moeen Ali, no run,"
34,1,5.3,0,Moeen Ali,Rashid Khan,"Rashid Khan to Moeen Ali, no run,"
35,1,5.4,4,Moeen Ali,Rashid Khan,"Rashid Khan to Moeen Ali, Four,"
36,1,5.5,w,Moeen Ali,Rashid Khan,"Rashid Khan to Moeen Ali, no run,                           Wicket - c Wriddhiman Saha b Rashid Khan batsmen out 23(17)"
37,1,5.6,1,Ben S,Rashid Khan,"Rashid Khan to Ben Stokes, 1 run,"
38,1,6.1,0,Ben S,Hardik Pandya,"Hardik Pandya to Ben Stokes, no run,"
39,1,6.2,1,Ben S,Hardik Pandya,"Hardik Pandya to Ben Stokes, 1 run,"
40,1,6.3,6,Ruturaj Gaikwad,Hardik Pandya,"Hardik Pandya to Ruturaj Gaikwad, Six,"
41,1,6.4,6,Ruturaj Gaikwad,Hardik Pandya,"Hardik Pandya to Ruturaj Gaikwad, Six,"
42,1,6.5,0,Ruturaj Gaikwad,Hardik Pandya,"Hardik Pandya to Ruturaj Gaikwad, no run,"
43,1,6.6,0,Ruturaj Gaikwad,Hardik Pandya,"Hardik Pandya to Ruturaj Gaikwad, no run,"
44,1,7.1,1,Ben S,Rashid Khan,"Rashid Khan to Ben Stokes, 1 run,"
45,1,7.2,1,Ruturaj Gaikwad,Rashid Khan,"Rashid Khan to Ruturaj Gaikwad, 1 run,"
46,1,7.3,4,Ben S,Rashid Khan,"Rashid Khan to Ben Stokes, Four,"
47,1,7.4,w,Ben S,Rashid Khan,"Rashid Khan to Ben Stokes, no run,                           Wicket - c Wriddhiman Saha b Rashid Khan batsmen out 7(6)"
48,1,7.5,1,Ambati Rayudu,Rashid Khan,"Rashid Khan to Ambati Rayudu, 1 run,"
49,1,7.6,1,Ruturaj Gaikwad,Rashid Khan,"Rashid Khan to Ruturaj Gaikwad, 1 run,"
50,1,8.1,6,Ruturaj Gaikwad,Alzarri Joseph,"Alzarri Joseph to Ruturaj Gaikwad, Six,"
51,1,8.2,0,Ruturaj Gaikwad,Alzarri Joseph,"Alzarri Joseph to Ruturaj Gaikwad, no run,"
52,1,8.3,0,Ruturaj Gaikwad,Alzarri Joseph,"Alzarri Joseph to Ruturaj Gaikwad, no run,"
53,1,8.4,6,Ruturaj Gaikwad,Alzarri Joseph,"Alzarri Joseph to Ruturaj Gaikwad, Six,"
54,1,8.5,0,Ruturaj Gaikwad,Alzarri Joseph,"Alzarri Joseph to Ruturaj Gaikwad, no run,"
55,1,8.6,6,Ruturaj Gaikwad,Alzarri Joseph,"Alzarri Joseph to Ruturaj Gaikwad, Six,"
56,1,9.1,0,Ambati Rayudu,Rashid Khan,"Rashid Khan to Ambati Rayudu, no run,"
57,1,9.2,1,Ambati Rayudu,Rashid Khan,"Rashid Khan to Ambati Rayudu, 1 run,"
58,1,9.3,1,Ruturaj Gaikwad,Rashid Khan,"Rashid Khan to Ruturaj Gaikwad, 1 run,"
59,1,9.4,1,Ambati Rayudu,Rashid Khan,"Rashid Khan to Ambati Rayudu, 1 run,"
60,1,9.5,0,Ruturaj Gaikwad,Rashid Khan,"Rashid Khan to Ruturaj Gaikwad, no run,"
61,1,9.6,0,Ruturaj Gaikwad,Rashid Khan,"Rashid Khan to Ruturaj Gaikwad, no run,"
62,1,10.1,0,Ambati Rayudu,Josh Little,"Josh Little to Ambati Rayudu, no run,"
63,1,10.2,0,Ambati Rayudu,Josh Little,"Josh Little to Ambati Rayudu, no run,"
64,1,10.3,0,Ambati Rayudu,Josh Little,"Josh Little to Ambati Rayudu, no run,"
65,1,10.4,1,Ambati Rayudu,Josh Little,"Josh Little to Ambati Rayudu, 1 run,"
66,1,10.5,0,Ruturaj Gaikwad,Josh Little,"Josh Little to Ruturaj Gaikwad, no run,"
67,1,10.6,6,Ruturaj Gaikwad,Josh Little,"Josh Little to Ruturaj Gaikwad, Six,"
68,1,11.1,1,Ambati Rayudu,Yash Dayal,"Yash Dayal to Ambati Rayudu, 1 run,"
69,1,11.2,0,Ruturaj Gaikwad,Yash Dayal,"Yash Dayal to Ruturaj Gaikwad, no run,"
70,1,11.3,6,Ruturaj Gaikwad,Yash Dayal,"Yash Dayal to Ruturaj Gaikwad, Six,"
71,1,11.4,0,Ruturaj Gaikwad,Yash Dayal,"Yash Dayal to Ruturaj Gaikwad, no run,"
72,1,11.5,1,Ruturaj Gaikwad,Yash Dayal,"Yash Dayal to Ruturaj Gaikwad, 1 run,"
73,1,11.6,6,Ambati Rayudu,Yash Dayal,"Yash Dayal to Ambati Rayudu, Six,"
74,1,12.1,1,Ruturaj Gaikwad,Josh Little,"Josh Little to Ruturaj Gaikwad, 1 run,"
75,1,12.2,1,Ambati Rayudu,Josh Little,"Josh Little to Ambati Rayudu, 1 run,"
